Contig,ORF,Day1_L2,Day1_L6,Day1_L10,Day1_D2,Day1_D6,Day1_D10,Day2_LL2,Day2_LL6,Day2_LL10,Day2_LD2,Day2_LD6,Day2_LD10
Contig77.2_12_11678_11427,cce_0385,0.14112850000000002,-0.18125650000000001,-0.1856795,-0.02245316,0.11253989999999998,0.24081509999999998,0.11304769999999999,-0.06497617,-0.1634428,0.009253245,-0.1281583,0.18066770000000001
Contig77.2_13_12329_11901,cce_0384,0.5423666,0.01117577,-0.17954260000000002,-0.05665038,0.09405495,0.6308923000000001,0.7488263000000001,-0.006860661999999999,-0.07363822,0.22709050000000003,0.46889040000000004,0.22628310000000001
Contig77.2_14_13255_12569,cce_0383,0.2125866,0.1805434,0.09803059,-0.31099390000000005,-0.20375,-0.2484268,0.13212720000000003,0.08006161,0.260772,-0.08877892,-0.0010029,-0.1527499
Contig77.2_15_14809_13301,cce_0382,-0.08496423,-0.02932117,0.33454320000000004,-0.07866276,-0.1723988,-0.07095725,-0.08478088,-0.01035328,0.3554611,0.17343250000000002,0.1725429,-0.05701077
Contig77.2_18_16817_15609,cce_0379,0.6034883000000001,-0.01905459,-0.5521514,-1.200353,-0.9058325,-0.5354085999999999,0.6902986999999999,0.1462651,-0.6881541,-0.164404,0.11398,0.6110648
Contig77.2_19_17027_16860,cce_0378,0.3003685,0.09942692,-0.11681649999999999,-0.3577979,-0.2691736,-0.18589879999999998,0.275557,0.2431408,-0.1412589,-0.14815910000000002,0.0608779,0.3915783
Contig77.2_1_1_1155,cce_0396,-0.2629093,-0.2230927,0.34530959999999994,0.3295325,-0.2957126,-0.16473339999999997,-0.18359129999999999,-0.20267839999999998,0.45081499999999997,0.3958511,-0.0836328,-0.1530061
Contig77.2_2_1225_2043,cce_0395,0.1038218,-0.08027123,-0.09832062,0.08589752,-0.08771988,-0.08137231,0.1261145,-0.03633254,0.03172739,0.12145819999999999,0.193604,0.2109965
Contig77.2_3_2171_3631,cce_0394,-0.0017582999999999998,0.05383679,0.1951131,0.4931892,0.3226934,0.24599250000000003,0.5317276,-0.04911717,0.1104681,0.42624290000000004,0.49887079999999995,0.5054765999999999
Contig77.2_4_3728_4027,cce_0393,0.215824,-0.09992173,-0.1572591,-0.04270386,-0.1283212,0.0949247,0.09676477,-0.05989258,-0.18870179999999998,0.3249161,0.19636810000000002,0.275802
Contig77.2_5_4182_4286,cce_0392,-0.1000289,0.04898213,0.039050699999999994,-0.6603608,-0.5604338000000001,-0.41561499999999996,-0.1090659,-0.14102279999999998,-0.35103340000000005,-0.4468862,-0.02206413,0.2011499
Contig77.2_6_4466_5029,cce_0391,-0.10315810000000002,0.01742791,-0.2259139,-0.23442910000000003,0.1020472,0.26747209999999993,-0.03202147,-0.1641938,-0.2295535,-0.20037560000000001,-0.19589179999999998,-0.0910696
Contig77.2_7_5249_6613,cce_0390,0.18853979999999998,-0.09237646,-0.15799639999999998,-0.16310460000000002,-0.1099866,0.1880079,0.09264641,-0.1014069,-0.16889849999999998,0.03164405,-0.09238927,0.05946845
Contig77.2_8_6677_7369,cce_0389,0.23735079999999997,-0.11499569999999999,-0.3215945,-0.3628085,-0.08539744,0.08787460000000001,0.25820679999999996,-0.08520506,-0.22963649999999997,0.12547,-0.05243992,0.14799129999999996
Contig77.2_9_10132_7391,cce_0388,-0.20396470000000003,0.09245467,0.08848671,0.126054,0.1508837,0.2330301,-0.17537809999999998,0.1706195,-0.01919795,-0.09946265,0.1289278,0.22902550000000002
Contig77.3_1_755_12,Contig77.3_1_755_12,0.18668010000000002,0.07921814,-0.1160111,0.05323985,-0.1695604,-0.07208797,0.16789400000000002,0.10956410000000001,-0.1951928,-0.1046366,-0.08152105,0.194347
Contig77.3_2_1715_840,cce_0377,0.41402100000000003,0.43986179999999997,-0.8131418,-0.8398469000000001,-0.6838506,-0.5169781,0.6014279,0.45196970000000003,-0.8290139000000001,-0.5787452,-0.01148238,0.4803292
Contig77.3_3_1997_3097,cce_0376,0.07228391,0.05658187,-0.12360360000000001,-0.07935178,0.09174966,0.08586085,0.09147656,0.04953506,-0.191352,-0.12543089999999998,-0.29816390000000004,-0.110104
Contig77.4_1_2_145,Contig77.4_1_2_145,-0.01960957,0.05655461,0.02254901,0.1749211,0.05394744,0.06205512,-0.0419306,0.0128136,-0.1375899,-0.04785358,-0.02621121,0.09322849
Contig77.4_2_421_1089,cce_0375,0.08889003,0.2492884,-0.45065770000000005,-0.1687931,0.04112595,-0.09638389,0.1779429,0.4044607,-0.5862553,-0.3981119,0.07042961,0.31531679999999995
Contig77.4_3_1148_1714,cce_0374,-0.02983017,0.104939,-0.44513559999999996,-0.08793918,0.07218216,-0.17554909999999999,0.1306996,0.338984,-0.4151108,-0.2039529,-0.15060420000000002,0.25652020000000003
Contig78.1_10_10982_10143,cce_4991,-0.01194361,0.0989103,-0.08329599,0.2518654,0.03661994,-0.007821505,-0.01089347,0.146045,-0.06108321,-0.04197744,0.06276374,0.07042280000000001
Contig78.1_1_3_296,cce_5000,-0.03300034,-0.09186522,-0.05959322,0.1715544,0.3530046,0.3364618,-0.06098345,-0.12700699999999998,-0.1585117,-0.06086963,-0.1758303,-0.1680398
Contig78.1_2_401_676,cce_4999,-0.1801132,0.004211545,0.07369491,-0.06096576,0.21759339999999996,0.2248824,-0.18009270000000002,-0.02819533,0.04399999,-0.07995023,-0.18021779999999998,-0.1212651
Contig78.1_4_1384_1121,cce_4997,-0.1041711,0.08169382,0.11386589999999999,0.2058515,-0.04101921,-0.04477688,-0.0384158,0.2053341,0.256274,-0.11283039999999998,-0.0353124,-0.001068713
Contig78.1_5_1482_6827,Contig78.1_5_1482_6827,0.06693895,-0.04416185,-0.04195217,0.10013739999999999,0.2767463,0.08750034,0.05616185,0.000356525,-0.03338142,0.1089228,-0.1255278,-0.07006453
Contig78.1_6_7001_6873,cce_4995,-0.029084699999999998,-0.008082387,0.0194877,0.24033200000000002,0.1043742,0.1152171,-0.009135327,0.06203395,0.001421907,-0.03355223,-0.05388675,0.005262244
Contig78.1_7_8876_7032,cce_4994,-0.05721898,-0.005183955,0.06203732,0.21304160000000003,0.2371903,0.124804,-0.01214085,0.02017759,0.00144743,0.0356752,0.1150287,-0.0039197
Contig78.1_8_9878_8943,cce_4993,-0.0105102,0.01712088,-0.001296175,0.07557334,0.2067944,0.06463200000000001,-0.04021276,0.005337806999999999,-0.043034699999999995,0.005820135,0.05041107,-0.01189378
Contig78.1_9_10168_9881,cce_4992,-0.07779859,0.03302975,0.03024901,0.28062509999999996,0.12478,0.07040093,0.01763933,0.05168135,0.04460495,0.011299,0.1370451,0.026651499999999998
Contig79.1_10_11385_11570,Contig79.1_10_11385_11570,-0.04497954,0.1712425,-0.36778249999999996,0.12177429999999999,0.27976009999999996,0.13928320000000002,-0.1437059,0.2749954,-0.2696228,-0.5404941,-0.2161007,-0.1519949
Contig79.1_11_11896_12648,cce_0658,0.37797559999999997,-0.107498,-0.3064033,-0.1263188,0.39361240000000003,0.2729283,0.5485755999999999,-0.07820657,-0.2349424,-0.06944021,-0.01593093,-0.10739180000000001
Contig79.1_12_14033_12765,cce_0659,0.03489601,0.8088819,0.01193621,-2.252589,-2.008962,-1.504243,-0.12034020000000001,0.8422849,-0.343044,-1.272117,-0.1497686,0.2452884
Contig79.1_1_3_443,cce_0649,-0.2600504,0.5413526,0.7368125,-0.5695707,-1.219755,-1.7796310000000002,-0.25478809999999996,0.2680262,0.3652183,-0.8387863999999999,0.07511498,-0.02986175
Contig79.1_2_895_599,cce_0650,0.42809890000000006,0.16202560000000002,-0.1315426,-0.09061015,0.3046366,0.5218959,0.5647436,0.14515999999999998,-0.2372759,-0.0401927,0.2146612,0.2226616
Contig79.1_4_1946_2368,cce_0652,-0.21698379999999998,-0.3897943,-0.002251192,0.02424988,0.4980963,0.6217191999999999,-0.2758441,-0.3768413,-0.2986052,0.01119466,-0.2545234,-0.1942257
Contig79.1_5_2670_4010,Contig79.1_5_2670_4010,0.14597860000000001,0.1507501,0.09661483,-0.39065170000000005,-0.2599739,-0.2279174,0.17332260000000002,0.254297,0.1338917,-0.2164802,0.05984104,0.152087
Contig79.1_6_4113_4430,cce_0654,0.5482300999999999,-0.08930787,-0.5108768,-0.3642355,-0.4007873,-0.29625070000000003,0.1861875,-0.3740841,-0.4878438,0.220701,0.20583649999999998,0.02959611
Contig79.1_7_6898_4598,cce_0655,0.07170567,0.04732793,0.04259895,0.1853972,0.3115414,0.005497999999999999,0.1716345,0.04621139,0.04593438,0.04262466,-0.03419688,-0.02070455
Contig79.1_8_7479_10205,cce_0656,0.08963276,0.06809277,0.01727543,-0.10241019999999999,-0.000434013,0.00723716,0.08002938,0.08573761,0.06161051,-0.08026595,-0.1259484,-0.01405977
Contig79.1_9_10208_11131,cce_0657,0.20903850000000002,-0.02946639,-0.01736518,-0.04410811,-0.0013270320000000001,0.06988777,0.2443574,0.041029199999999995,0.01849384,0.2081022,0.0290981,0.2203726
Contig8.1_10_9952_10767,cce_4556,0.5912956,-0.41069040000000007,-0.3776256,-1.675617,-1.155979,-0.2488772,0.6895825,-0.21944610000000003,-0.456502,-0.0039495220000000004,0.02029086,0.446486
Contig8.1_11_10836_11921,cce_4557,0.4253588,0.2774045,-0.399686,-0.6480323,-0.4925028,-0.27858990000000006,0.5214835,0.38488,-0.500149,-0.3566269,-0.1415576,0.2166631
Contig8.1_12_11966_13168,cce_4558,0.2312879,0.04528791,-0.00966135,-0.1730549,-0.2298175,-0.1662734,0.20124189999999997,0.10176349999999999,0.01764022,0.04954879,0.09285901,0.25206999999999996
Contig8.1_13_13226_14233,cce_4559,0.5372056,0.3903328,-0.31510279999999996,-0.8278438,-0.7860128000000001,-0.5238984,0.5181895000000001,0.45131309999999997,-0.3426898,-0.4265528,-0.19845420000000003,-0.2016588
Contig8.1_15_14797_15879,cce_4561,-0.069885,-0.0330768,0.100253,0.27433420000000003,0.20140329999999998,0.08906305,0.2090902,-0.01525643,0.02840089,-0.008620043,0.02461118,0.01771113
Contig8.1_16_15872_17332,cce_4562,-0.05569393,0.002829043,0.06977561,0.1539694,0.2077953,0.06598619,-0.07478594,-0.0077059319999999995,-0.01412299,0.03286627,0.07580475,0.0648811
Contig8.1_17_17325_19115,cce_4563,-0.3698431,-0.09254748,0.2404979,0.1641401,0.5494855,0.31137459999999995,-0.5624696,-0.37411479999999997,-0.7169623,-0.446896,-0.1505661,-0.03226386
Contig8.1_18_19112_19933,cce_4564,-0.04489035,0.01879466,-0.06538145,0.12320360000000001,0.1257054,0.07322191,-0.0063205169999999995,0.01114241,0.05312257,0.009077773,0.07069152,0.027990800000000003
Contig8.1_19_19936_21240,cce_4565,-0.03095772,-0.04552399,0.0135892,-0.03240237,0.182577,0.03561775,-0.03954067,-0.03925732,-0.02893105,0.04954202,-0.2006856,-0.10084810000000001
Contig8.1_1_92_814,cce_4547,-0.1963321,-0.2085442,0.1221616,-0.38442600000000005,0.214876,-0.8182108,0.1096025,0.24668330000000002,0.4383653,0.04106004,0.06705789999999999,-0.0285587
Contig8.1_20_21908_21300,cce_4566,0.7815455,-0.7600816999999999,-0.6316238000000001,-1.13666,-1.113473,-0.8206924999999999,0.9011283999999999,-0.7667335,-0.5899960999999999,0.822212,-0.4350994000000001,-0.1416865
Contig8.1_21_24583_21974,cce_4567,0.6125004,-0.376029,-0.282096,-0.6209685,-0.3495752,-0.2105339,0.6879126,-0.3084223,-0.3046625,0.4457707,-0.1791968,-0.06585023
Contig8.1_22_24717_25979,cce_4568,0.10167949999999999,-0.3472896,-0.23104229999999998,-0.21450010000000003,1.06247,0.0249358,0.04657014,0.03207097,-0.40771820000000003,-0.06748199,-0.34110619999999997,-0.22578
Contig8.1_23_26388_26897,cce_4569,-0.02283879,-0.02680016,-0.03939903,0.14775239999999998,0.1633606,0.1194586,0.01580026,-0.02699502,-0.11777080000000001,-0.01360344,0.08287723,-0.02855527
Contig8.1_24_26917_27294,cce_4570,0.04259403,0.2858259,0.009776106,-0.2254576,-0.2641243,-0.2178487,-0.07226009,0.1290963,-0.05986383,-0.22586610000000001,-0.03860898,0.1773151
Contig8.1_25_27444_28598,cce_4571,0.7470895000000001,-0.321158,-0.402248,-0.9872165999999999,-0.5125001,-0.2961727,0.8308724000000001,-0.3003804,-0.44705340000000005,0.33883420000000003,0.24342840000000002,0.4878464
Contig8.1_26_28794_28651,cce_4572,-0.2612292,-0.19102260000000001,0.2954263,0.42325820000000003,-0.1172895,-0.2543393,-0.1813172,-0.3547593,0.5207193,0.4317567,0.05416952,-0.14743270000000003
Contig8.1_28_29112_30020,cce_4574,-0.16755710000000001,-0.1260176,0.10527260000000001,0.28027490000000005,0.4244208,-0.07169810000000001,-0.2581379,-0.3504368,-0.7248444,-0.1992452,0.0979719,0.06422627
Contig8.1_29_30165_31385,cce_4575,0.15027420000000002,0.02203557,-0.01455936,-0.04155653,-0.06347883,-0.11142089999999999,0.1025406,0.02145842,0.05791314,0.07037655,0.09379813,0.07040926
Contig8.1_2_1078_875,cce_4548,-0.08041866,0.03196339,0.1209882,0.05496136,0.24789009999999997,0.04942849,-0.18856629999999996,-0.1734549,-0.23295460000000004,-0.12292249999999999,-0.01313948,0.02643555
Contig8.1_30_32003_31464,cce_4576,0.01721254,-0.189878,0.08375079,-0.106271,0.1494646,0.06276793,-0.04512659,-0.1162481,-0.1166113,0.1453512,0.07346519,0.11380730000000001
Contig8.1_31_32913_32131,cce_4577,0.03010848,-0.006601375,0.0409017,0.14586079999999998,0.0778378,0.04548705,-0.052438,-0.04750719999999999,-0.01391525,0.01363935,0.06198317,-0.012984299999999999
Contig8.1_32_33944_32937,cce_4578,0.02400163,-0.005150939,0.02897433,-0.03830751,0.0819202,0.15921210000000002,0.004382698,0.02823415,-0.04480406,-0.00106057,-0.0298072,0.01355497
Contig8.1_33_37570_33983,cce_4579,-0.2101466,-0.13699920000000002,0.08305962,0.3844578,0.5558769,0.2905052,0.2012662,-0.21759829999999997,-0.1617433,0.01843718,0.29278059999999995,0.05133215
Contig8.1_34_38020_37649,cce_4580,0.2537161,-0.1664078,-0.0624905,-0.984819,-1.0642209999999999,-1.105198,0.5905590000000001,0.150752,0.1000045,-0.05915761,0.03261103,0.48185609999999995
Contig8.1_35_39090_38128,cce_4581,0.07404305,-0.5277203,-0.2271258,0.07653718,0.6947757,0.6841494,0.1106327,-0.09200962,0.3297542,0.34519440000000007,-0.14284620000000003,-1.169457
Contig8.1_36_39779_39189,cce_4582,-0.15406589999999998,-0.03579307,0.02596991,-0.14189770000000002,-0.48732600000000004,-0.3753342,-0.07985178,-0.02666205,-0.1122725,0.11633010000000002,0.2045785,0.26777629999999997
Contig8.1_37_41004_39886,cce_4583,-0.05185285,0.005244295,0.02888794,0.14793499999999998,0.1990191,0.09052543,0.01260132,0.03741944,0.03619123,0.002804679,0.1562606,0.04620267
Contig8.1_38_42364_41159,cce_4584,0.17787039999999998,-0.09239802,-0.1224434,0.05312583,0.23263979999999998,0.44177520000000003,-0.05317952,-0.1722599,-0.29626679999999994,0.06589489,-0.1831274,-0.09571993
Contig8.1_39_42670_44712,cce_4585,-0.02111152,0.0015263079999999999,0.0231814,0.3183764,0.1749081,0.14412139999999998,0.02111339,0.09771925,0.01512812,-0.000627729,-0.01345182,0.02715358
Contig8.1_3_1356_2549,cce_4549,0.24623739999999997,-0.01980323,0.05814961,-0.8815296,-0.6775639,-0.43328940000000005,0.299441,0.10888980000000001,0.1430029,-0.09790407,0.1878919,0.13537320000000003
Contig8.1_40_45965_44829,cce_4586,0.04880042,0.07995239,0.09908549,-0.2330877,-0.352557,-0.27532280000000003,0.07908092,0.07876,0.11696430000000001,-0.10365619999999999,-0.12496310000000001,0.1225935
Contig8.1_43_46869_47993,cce_4589,0.0636718,0.00663275,0.05149377,0.057489099999999994,0.1178617,0.10935530000000002,0.1056,0.1308533,0.10496330000000001,-0.03665443,-0.006534435,0.03568165
Contig8.1_44_48351_49025,Contig8.1_44_48351_49025,-0.6736732,-0.20643330000000001,0.6042166999999999,0.8166178000000001,-0.2029881,-0.7235421,-0.27804309999999993,-0.5715844,0.02821406,0.3050239,0.2887355,-0.002075468
Contig8.1_46_49668_51368,cce_4593,-0.002535262,-0.4534385,-0.1030018,-0.01056042,0.9323448000000001,0.4848973,0.4223698,-0.5185913,-0.09557153,0.39866290000000004,-0.06854443,-0.48519309999999993
Contig8.1_47_51386_51502,cce_4594,0.09786047,0.07877236,0.1066616,0.01134714,0.007313686999999999,0.006169325,0.2265965,0.1205548,0.20061189999999998,0.1460906,0.101141,0.06377412
Contig8.1_48_51561_53516,cce_4595,0.40472790000000003,0.06866928,-0.3256954,-0.3276732,-0.17287879999999997,-0.2452883,0.5781026999999999,0.23384560000000001,-0.48395889999999997,-0.2112705,-0.1375767,0.3587863
Contig8.1_49_53694_53593,Contig8.1_49_53694_53593,-0.06887772,0.17221029999999998,-0.01856646,0.21881679999999998,0.1106494,0.06160097,-0.01904326,0.20614629999999998,-0.1279088,-0.09033859,-0.01734453,0.06267443
Contig8.1_4_2657_3430,cce_4550,0.24131039999999998,-0.1495757,-0.01370178,-0.7873748,-0.5610843000000001,-0.37082950000000003,0.3673188,0.09039867,0.0172701,-0.03759398,-0.11086220000000001,0.03076374
Contig8.1_50_55146_53764,cce_4596,-0.09394559,-0.00306952,0.2742569,0.6275042,0.2347844,0.1439765,0.14349879999999998,0.1333328,0.40134380000000003,0.1365045,0.25460520000000003,0.1482483
Contig8.1_52_55504_55770,cce_4598,-0.3477844,-0.2949432,0.3465301,0.121555,-0.08562628,-0.3057704,-0.38078850000000003,-0.4207,0.6551024000000001,0.1186798,-0.11107169999999998,-0.4033963
Contig8.1_53_56036_56962,cce_4599,-1.374236,-0.9254628,0.9918474,0.7708254,-0.6186081,-0.7620064000000001,-0.5298546,-1.200843,0.5683684,0.1548911,-0.46554229999999996,-0.7228840999999999
Contig8.1_54_57042_57986,cce_4600,0.358745,0.16788789999999998,0.7641404,0.6234606,-0.3923089,-0.2613368,0.71407,0.12359560000000001,0.5304118,0.36910390000000004,0.6872724,0.47535950000000005
Contig8.1_55_58037_57936,Contig8.1_55_58037_57936,0.003990301,0.11337260000000002,-0.01896611,-0.03218592,-0.1011436,-0.007221868,-0.03044035,0.13738050000000002,-0.0936913,-0.02516573,-0.0387217,0.08321868
Contig8.1_56_59417_58065,cce_4601,-0.10442919999999999,0.233562,0.01508067,-0.31782849999999996,-0.1979609,-0.06505186,-0.09715515,0.179795,0.13110070000000001,-0.1439223,-0.05751698,-0.01519577
Contig8.1_57_60114_59419,cce_4602,-0.1096282,0.1542831,0.05878299,-0.2744353,-0.225165,-0.14339010000000002,-0.2180547,0.22680619999999999,-0.1357617,-0.13267479999999998,0.05858691,0.12029160000000001
Contig8.1_58_61260_60232,cce_4603,-0.1305152,0.1902225,0.07131626,0.1264108,0.03357125,-0.1633773,-0.09115192,0.29792290000000005,0.08737977,-0.06663572,0.01653618,-0.05779249
Contig8.1_59_62829_61588,cce_4604,-0.1275314,-0.08443027,0.1648991,0.1026615,0.06700452,-0.07232884,-0.2212701,-0.0708617,0.2952337,-0.06372706,-0.007926765,-0.3779258
Contig8.1_5_3496_5439,cce_4551,0.165784,-0.22783910000000002,-0.10402239999999999,-0.4235488,-0.25595589999999996,-0.007796495,0.1790621,-0.08510015,-0.09223282,0.17079520000000004,0.133329,0.10817280000000001
Contig8.1_61_63364_64152,cce_4605,-0.1186173,0.129495,0.03454045,-0.0010151,-0.0148814,-0.2575869,-0.13744489999999998,0.22147820000000001,0.24800709999999998,-0.1544257,-0.22242849999999997,-0.2992035
Contig8.1_62_64211_66292,cce_4606,-0.04698215,-0.001079575,0.02520663,0.1118772,0.1375251,0.06870482,0.02698175,0.09246005,0.1029482,-0.005373975,0.05238075,0.007348725
Contig8.1_63_66435_67313,cce_4607,-0.12286230000000001,0.01575221,0.06485537,0.06047761,0.1374539,0.09812995,-0.07918113,0.03546186,0.03139221,0.03999971,-0.05073455,-0.0227926
Contig8.1_64_67540_68103,cce_4608,0.20418270000000002,0.16564579999999998,0.1496556,-0.7008616999999999,-0.6819053,-0.3129148,-0.05410367,0.3086678,-0.1774592,-0.41259070000000003,-0.000145513,0.27281409999999995
Contig8.1_65_68212_68409,cce_4609,-0.02721299,0.04633624,0.1390031,-0.1913612,-0.3860364,0.5710947,-0.2455406,-0.1461266,-0.09956689,-0.1703974,-0.08539462,-0.03869363
Contig8.1_66_69212_69562,cce_4610,-0.3081991,-0.32445749999999995,-0.11207349999999999,0.6063196,0.9567084000000001,0.1342379,-0.01085703,-0.2516967,-0.07112797,0.06635209,-0.09414121,-0.1686453
Contig8.1_67_69640_70410,cce_4611,-0.20973520000000004,-0.2251127,-0.02179537,0.79986,0.2612992,-0.00559377,0.05449745,-0.1774618,0.06395568,0.3184387,-0.00158713,-0.04225555
Contig8.1_68_70456_70707,cce_4612,0.20314520000000003,-0.3134217,-0.41357730000000004,-0.14116789999999999,0.1322606,0.06585778,0.09694846,-0.3119019,-0.03286211,0.26143249999999996,-0.12483139999999998,-0.02952321
Contig8.1_69_72265_70718,cce_4613,0.25287289999999996,-0.14367420000000003,-0.0636492,-0.325627,0.23273139999999998,0.03778341,0.2915886,-0.0640434,-0.040027,-0.10321580000000001,-0.100994,-0.09177089999999999
Contig8.1_6_5560_6507,cce_4552,0.43314949999999997,0.03315712,-0.12121780000000001,-0.1882274,-0.22905589999999998,-0.06101543,0.5624305,0.08376192,-0.1252971,0.07406951,-0.05089178,0.001826755
Contig8.1_70_72478_72960,cce_4614,0.3167351,-0.2007048,-0.2220174,-0.09893839,0.38183459999999997,0.1825445,0.4445993,-0.2411681,-0.24949369999999998,0.04133867,-0.25286010000000003,-0.09111691
Contig8.1_71_74532_73333,cce_4615,0.08610072,0.05755719,-0.03011568,-0.02608026,-0.01027389,0.000713718,0.1946598,0.06353842,-0.005066925999999999,0.02963125,-0.01735816,0.021437599999999998
Contig8.1_72_75646_74885,cce_4616,-0.1378559,-0.07943231,0.17071889999999998,0.10908010000000001,-0.20833020000000002,-0.1395517,-0.0415392,-0.07993557,0.2297756,0.4223464,0.25201439999999997,0.1814961
Contig8.1_73_76161_75742,cce_4617,-0.20950100000000002,-0.2415625,0.29054240000000003,0.6208756999999999,0.07638572,-0.15052639999999998,-0.04525015,-0.3094739,0.6241288,0.8645325999999999,0.34898190000000007,-0.05631024
Contig8.1_74_76655_76867,cce_4619,-0.02332465,0.02711251,-0.10439089999999998,-0.12120139999999999,0.17065039999999998,-0.07889672,-0.1557488,0.03229777,-0.16617679999999999,-0.1472088,-0.04442699,0.15454579999999998
Contig8.1_75_77486_76869,cce_4620,0.02270515,0.08555560000000001,0.09044542,-0.05505945,0.1438593,0.1006778,-0.02978873,0.028736,0.04648952,0.00104305,0.022109,0.02680053
Contig8.1_76_77617_79548,cce_4621,0.05733241,-0.5980595000000001,-0.3271475,0.1728116,0.8290900999999999,0.6310978,0.28611279999999994,-0.05413772,0.4323345,0.2588422,-0.06402875,-1.080975
Contig8.1_77_80651_79725,cce_4622,-0.1262865,-0.1256114,0.2550578,-0.1448979,-0.2241431,0.04210416,0.08025411,0.06852251,0.39396859999999995,0.011973899999999999,-0.01865563,0.09848168
Contig8.1_78_80917_82302,cce_4623,0.01596083,0.195825,-0.02844181,-0.2914345,-0.202375,-0.1421231,-0.14038,0.30557340000000005,-0.01703591,-0.1237642,0.08967041,0.2536788
Contig8.1_79_82373_82828,cce_4624,0.04884814,0.09886919,0.03981604,0.1514916,0.1842223,0.01597384,-0.03815005,0.02910195,0.03470506,0.10080549999999999,0.1599254,0.0383269
Contig8.1_7_6584_7429,cce_4553,0.1912076,-0.03620993,0.04487298,-0.4233157,-0.06564163,0.3122302,0.1723885,0.01503288,-0.00998897,-0.17714720000000003,-0.01494637,0.09435357
Contig8.1_80_86913_83155,cce_4625,-0.2043571,-0.04333526,0.08765423,0.1911925,0.2868782,0.2952305,0.6151646,-0.1010537,0.2864104,0.3306639,0.34682329999999995,0.523564
Contig8.1_81_88554_87202,cce_4626,-0.01670058,-0.08059373,0.09024758,-0.2343552,-0.17662270000000002,-0.2078655,-0.05303334,-0.1334909,-0.07016517,0.15262720000000002,0.1006138,0.3807784
Contig8.1_82_89102_91114,cce_4627,0.41922299999999996,-0.1056194,-0.5107227,-1.096273,-0.6131416999999999,-0.2686553,0.3628475,-0.06160752,-0.7909967,-0.18162520000000001,0.1902671,0.543463
Contig8.1_83_91349_92791,cce_4628,-0.03720275,0.04169332,-0.0111874,0.1006185,0.1750807,-0.05459403,0.07666443,0.03117137,0.04473417,-0.06052395,0.007320475,0.02943217
Contig8.1_84_92798_94735,cce_4629,0.0874484,-0.6198026999999999,-0.35707209999999995,0.1941678,0.7295165,0.6490781999999999,0.3253469,0.1382361,0.5738426,0.2846546,0.00711813,-1.257097
Contig8.1_87_95418_95248,cce_4632,0.09957072,0.2692024,-0.12224180000000001,-0.522908,-0.26512490000000005,-0.1346215,0.08925446,0.2244565,0.09588365,-0.23331479999999996,0.06539,0.005903401
Contig8.1_89_95956_97455,cce_4634,-0.05495669,0.1171019,0.07342025,-0.0240095,-0.11650539999999998,-0.08802444,0.01288394,0.1259949,0.1390815,-0.06425733,-0.007494242,0.02202884
Contig8.1_8_7472_8620,cce_4554,0.37610520000000003,-0.13127550000000002,-0.2278314,-0.5931746999999999,-0.5724771,0.0564322,0.3423665,-0.03802583,-0.32823759999999996,-0.04564591,-0.08711367,0.21190050000000002
Contig8.1_90_97491_97856,cce_4635,-0.1795747,-0.1246018,0.10424080000000001,-0.1737942,-0.40639970000000003,-0.2705593,-0.22696739999999999,0.06612751,0.2120249,0.13296229999999998,0.122546,0.03515821
Contig8.1_91_98977_97874,cce_4636,0.05702818,-0.4647397,-0.2301424,0.1569951,0.6959072,0.5691213,0.134899,-0.07196467,0.3475027,0.3136974,-0.08748966,-0.9264230999999999
Contig8.1_92_100228_99068,cce_4637,0.0827068,-0.1532915,-0.44790630000000003,0.03126882,0.32496090000000005,0.3489197,0.03374862,-0.04388508,-0.24576320000000001,0.02850516,-0.04985268,-0.05454154
Contig8.1_94_100400_100858,cce_4638,-0.147457,0.0032474000000000005,0.07831843,0.4091297,0.4597599,0.1080589,-0.2690648,-0.2131214,-0.582357,-0.1810352,-0.02763839,-0.008250200000000001
Contig8.1_9_8694_9905,cce_4555,0.38788290000000003,-0.1537781,-0.2585164,-0.6046408000000001,-0.4263831,-0.10209910000000001,0.538697,0.0733452,-0.3002356,-0.000688128,0.07049449,0.3380488
Contig8.2_1_1401_352,cce_4639,-0.05266035,0.40070809999999996,0.1648079,-0.5116995,-0.8082446,-0.6263546,-0.14062439999999998,0.10016839999999999,-0.02782824,-0.02543809,0.13779349999999999,0.27251620000000004
Contig8.2_2_1633_2979,cce_4641,-0.04181504,-0.04140111,0.007669135,0.170261,0.1847881,0.2657822,-0.04153564,-0.05175377,-0.11971760000000002,-0.06263064,-0.07850166,-0.06264737
Contig80.1_10_10394_10918,cce_0063,-0.06094108,-0.09570368,-0.02669295,0.2908577,0.5106094,0.10127989999999999,0.0043952309999999994,-0.04589391,0.02547607,0.1371896,-0.07538167,-0.1875061
Contig80.1_11_11973_10915,cce_0064,-0.3015716,-0.01237593,0.16249249999999998,0.29284309999999997,0.4973714,0.1116073,-0.1936559,0.1276424,0.19593270000000002,-0.02624448,-0.06076097,-0.06377999999999999
Contig80.1_12_13520_12186,cce_0065,-0.1179002,-0.02758136,0.06495064,0.49681549999999997,0.23984879999999997,0.1415934,0.01250859,0.02420879,0.1486499,0.002077427,0.1677951,0.04548366
